<trainsetNo>1</trainsetNo><version>null</version><modversion>null</modversion><file>logWordPrior</file>
0	-3.0873935
1	-3.3894796
2	-3.774296
3	-3.3453825
4	-3.7785335
5	-3.9029734
6	-4.4222054
7	-4.011813
8	-4.062526
9	-4.262362
10	-4.43759
11	-4.8369184
12	-3.4825702
13	-3.431935
14	-5.3029866
15	-4.0904913
16	-3.6009016
17	-3.8611152
18	-5.2278733
19	-4.748492
20	-3.9853566
21	-4.008245
22	-5.0005174
23	-4.827446
24	-4.3654714
25	-4.6730065
26	-5.4959826
27	-5.800895
28	-4.283244
29	-4.35534
30	-4.0513077
31	-5.159886
32	-4.3101764
33	-4.5084414
34	-4.9475045
35	-5.156137
36	-4.4195147
37	-4.0937195
38	-4.742288
39	-4.5433054
40	-4.9459867
41	-4.6006727
42	-4.4513645
43	-4.8885336
44	-4.4285116
45	-4.941448
46	-5.561135
47	-5.2099447
48	-2.997913
49	-4.075141
50	-4.5443196
51	-4.267734
52	-4.5545187
53	-2.6536896
54	-5.7320213
55	-4.1843524
56	-5.506551
57	-5.4674835
58	-5.624832
59	-5.068424
60	-4.4294157
61	-3.902439
62	-5.759004
63	-4.031669
64	-3.252258
65	-4.0451293
66	-4.8630905
67	-4.469089
68	-3.9180477
69	-4.0298476
70	-5.287933
71	-4.8087664
72	-6.014724
73	-4.769876
74	-6.3591747
75	-5.9589157
76	-3.6819158
77	-5.525318
78	-6.365425
79	-6.0370464
80	-3.8004756
81	-3.9807255
82	-4.606055
83	-5.5416894
84	-3.9511359
85	-3.4984884
86	-4.5443196
87	-5.0182886
88	-4.1702924
89	-4.536235
90	-5.45985
91	-6.3224735
92	-4.4662695
93	-4.502585
94	-5.992889
95	-5.878712
96	-3.531843
97	-5.1617656
98	-5.340519
99	-5.1981683
100	-4.4833074
101	-4.778816
102	-4.9190593
103	-5.598282
104	-5.1468263
105	-5.7867355
106	-3.2150495
107	-5.848349
108	-4.7226915
109	-5.3248935
110	-4.377422
111	-6.1568065
112	-3.860603
113	-4.2770114
114	-3.1556184
115	-5.7867355
116	-4.3077707
117	-4.2441587
118	-3.386925
119	-4.436679
120	-4.989371
121	-4.660392
122	-4.611466
123	-6.6881986
124	-4.6490602
125	-5.3204737
126	-6.275544
127	-5.664471
128	-2.3210547
129	-4.4813995
130	-5.2258654
131	-3.8626537
132	-5.51992
133	-5.3008223
134	-5.8942466
135	-4.4977307
136	-3.8771281
137	-5.1884594
138	-4.358706
139	-6.352964
140	-4.8957176
141	-5.2440844
142	-6.19308
143	-5.686485
144	-4.2396593
145	-4.2218614
146	-4.7130356
147	-4.557599
148	-3.853967
149	-4.3808627
150	-4.5878725
151	-5.3702016
152	-5.2461295
153	-4.5996
154	-5.3748474
155	-5.7521896
156	-4.758498
157	-4.594252
158	-2.3641517
159	-6.014724
160	-5.2198653
161	-4.6278777
162	-5.447255
163	-5.2420435
164	-5.3382716
165	-4.53322
166	-4.5524707
167	-5.0085564
168	-4.7336674
169	-4.7046623
170	-4.4977307
171	-5.1176004
172	-5.2020783
173	-4.839641
174	-5.984287
175	-5.2198653
176	-4.2225966
177	-3.4963512
178	-3.6746602
179	-3.3942873
180	-5.621847
181	-4.412375
182	-5.422532
183	-3.2370434
184	-5.4128113
185	-5.452274
186	-5.9589157
187	-6.083244
188	-5.661366
189	-4.887103
190	-5.7353544
191	-4.83556
192	-2.7977927
193	-3.8626537
194	-4.4330406
195	-3.357696
196	-4.1159496
197	-4.290303
198	-5.266813
199	-5.156137
200	-5.5695853
201	-4.6190915
202	-6.3345585
203	-5.4573183
204	-3.9472187
205	-4.38778
206	-5.882573
207	-3.7626193
208	-5.2099447
209	-4.036543
210	-5.250232
211	-5.4323483
212	-4.133962
213	-0.6664293
214	-4.1047726
215	-4.8423715
216	-5.9301066
217	-5.4674835
218	-6.2472935
219	-6.3164854
220	-4.5463514
221	-3.3939662
222	-4.861696
223	-3.5161147
224	-5.043042
225	-4.992543
226	-6.116901
227	-6.275544
228	-5.633841
229	-5.391279
230	-5.7973366
231	-5.4323483
232	-6.083244
233	-6.1517305
234	-4.9799147
235	-5.975758
236	-4.732442
237	-5.5809655
238	-5.4128113
239	-5.250232
240	-4.490974
241	-4.224806
242	-4.313393
243	-4.83556
244	-4.474752
245	-3.4065714
246	-4.851987
247	-4.3013835
248	-5.7253876
249	-5.427428
250	-6.384413
251	-5.9715204
252	-3.774296
253	-3.65487
254	-4.5710564
255	-2.7218347
256	-3.080327
257	-2.930427
258	-4.4458323
259	-3.38565
260	-4.294246
261	-4.0681834
262	-4.6846147
263	-4.1073914
264	-5.6928644
265	-3.6870694
266	-6.6881986
267	-5.563944
268	-4.613639
269	-4.7534823
270	-6.073832
271	-5.759004
272	-3.8318276
273	-3.4382937
274	-4.494829
275	-4.188609
276	-4.180114
277	-4.014199
278	-3.158406
279	-4.8561363
280	-5.005333
281	-4.732442
282	-5.609995
283	-6.4572926
284	-4.682282
285	-4.2762346
286	-5.447255
287	-5.6398926
288	-5.7867355
289	-5.3702016
290	-5.6551833
291	-6.182581
292	-4.7943306
293	-4.769876
294	-5.745422
295	-5.5416894
296	-6.340656
297	-6.423506
298	-6.25288
299	-6.4037685
300	-5.2752075
301	-5.8188815
302	-7.2253413
303	-5.8044667
304	-2.6838605
305	-3.6594667
306	-3.9511359
307	-5.365577
308	-5.800895
309	-5.075303
310	-4.8087664
311	-6.023593
312	-6.3908234
313	-5.6801457
314	-7.000717
315	-6.96583
316	-5.8942466
317	-5.7658653
318	-4.9029536
319	-5.783227
320	-3.2561681
321	-4.1008577
322	-5.6896696
323	-5.844618
324	-4.2600684
325	-3.8174994
326	-5.377178
327	-3.6983273
328	-5.609995
329	-4.1119905
330	-6.3591747
331	-5.2099447
332	-5.135766
333	-5.8080506
334	-7.087191
335	-5.53347
336	-3.0364726
337	-3.5519516
338	-4.6490602
339	-5.0822296
340	-3.6725361
341	-3.2550495
342	-4.159185
343	-3.7686741
344	-3.036248
345	-4.7398176
346	-4.273909
347	-5.365577
348	-3.9573226
349	-3.8121178
350	-5.8520947
351	-5.7727737
352	-4.3077707
353	-4.318238
354	-5.5092106
355	-4.6513166
356	-4.5617204
357	-3.1647706
358	-5.572418
359	-4.7226915
360	-5.0804935
361	-5.609995
362	-5.4128113
363	-5.934172
364	-3.8611152
365	-4.152305
366	-4.359549
367	-6.513845
368	-4.152305
369	-3.8096812
370	-4.000557
371	-6.0927453
372	-5.0804935
373	-4.073872
374	-4.322293
375	-2.19626
376	-5.6070538
377	-5.2564178
378	-6.4994044
379	-5.91401
380	-3.6797764
381	-5.3248935
382	-5.8710346
383	-6.485169
384	-4.0347123
385	-2.4543428
386	-4.838279
387	-5.583831
388	-5.068424
389	-5.075303
390	-5.867218
391	-5.867218
392	-5.898168
393	-5.3160734
394	-5.811648
395	-6.371714
396	-5.649039
397	-5.2001214
398	-6.6212277
399	-4.914641
400	-4.2855916
401	-3.0000768
402	-4.7460055
403	-5.800895
404	-4.6456857
405	-4.6245737
406	-4.759756
407	-5.790257
408	-3.7700768
409	-4.6707015
410	-5.5092106
411	-5.8903403
412	-5.3609743
413	-3.978418
414	-5.7555914
415	-6.001566
416	-5.7521896
417	-3.9355583
418	-5.075303
419	-6.087983
420	-5.8903403
421	-5.4649324
422	-6.05527
423	-5.6188707
424	-4.125249
425	-3.0695882
426	-4.5242286
427	-4.847855
428	-5.8903403
429	-5.333792
430	-5.8335066
431	-6.2472935
432	-4.901502
433	-1.9042121
434	-3.796625
435	-6.566096
436	-5.506551
437	-5.097992
438	-5.5924764
439	-5.9715204
440	-0.14793076
441	-5.424977
442	-6.112023
443	-6.91026
444	-5.217873
445	-5.0822296
446	-6.705666
447	-5.984287
448	-3.1691217
449	-3.523765
450	-4.676475
451	-4.99732
452	-4.607135
453	-4.1225834
454	-5.3865566
455	-4.1893206
456	-5.2794313
457	-2.9169812
458	-1.9919379
459	-4.3453107
460	-6.126729
461	-5.5307455
462	-6.2870717
463	-5.902105
464	-4.99732
465	-3.7158988
466	-4.3765635
467	-5.759004
468	-4.877146
469	-3.178917
470	-5.178844
471	-3.9422047
472	-4.1133084
473	-4.930938
474	-2.8869376
475	-5.3818564
476	-4.2014894
477	-4.579429
478	-5.7187977
479	-4.898606
480	-5.1266418
481	-3.9267647
482	-5.0447145
483	-5.5924764
484	-5.4573183
485	-4.518279
486	-5.2986627
487	-5.422532
488	-6.2472935
489	-4.7724223
490	-3.9240324
491	-5.7420545
492	-6.788282
493	-6.1071687
494	-6.078527
495	-6.4711337
496	-4.7130356
497	-4.175893
498	-4.8261003
499	-4.623475
500	-6.023593
501	-4.5648227
502	-5.822518
503	-4.6038985
504	-6.4168835
505	-6.2417383
506	-6.209038
507	-6.558462
508	-5.503898
509	-5.2986627
510	-6.225254
511	-5.475176
512	-3.8652232
513	-4.6201854
514	-5.112214
515	-2.4561014
516	-5.4986143
517	-4.7801
518	-4.108703
519	-5.139439
520	-5.826167
521	-5.3563924
522	-5.55554
523	-5.8520947
524	-5.630829
525	-3.941094
526	-5.6551833
527	-5.2731023
528	-4.444913
529	-5.503898
530	-5.55554
531	-6.788282
532	-5.480337
533	-5.25229
534	-5.488129
535	-5.9589157
536	-2.981832
537	-5.702511
538	-4.0808697
539	-6.788282
540	-4.056278
541	-5.738699
542	-5.365577
543	-6.6212277
544	-5.2481785
545	-5.8942466
546	-3.0482228
547	-5.705747
548	-5.5092106
549	-4.4813995
550	-5.5895863
551	-3.8468692
552	-4.834203
553	-5.235946
554	-4.342819
555	-5.4986143
556	-6.05527
557	-6.4168835
558	-6.2812915
559	-6.4922614
560	-3.8724527
561	-5.02483
562	-4.4804473
563	-5.997218
564	-4.0802317
565	-5.041373
566	-5.8188815
567	-5.1140065
